Date,Gamecode,Odd,Profit,Colour,Net-profit
Mon Feb  6 09:45:49 2023,1675665926,1.68,2570.0,red,45768.9
Mon Feb  6 09:46:08 2023,1675665945,3.01,1618.5,green,47387.4
Mon Feb  6 09:46:20 2023,1675665974,1.22,1260.0,red,48647.4
Mon Feb  6 09:47:00 2023,1675665988,5.96,-2683.4,green,45964.0
Mon Feb  6 09:48:00 2023,1675666029,17.96,-6293.16,purple,39670.84
Mon Feb  6 09:48:28 2023,1675666088,2.82,888.1,green,40558.94
Mon Feb  6 09:48:43 2023,1675666116,1.36,2100.0,red,42658.94
Mon Feb  6 09:48:59 2023,1675666132,1.32,2100.0,red,44758.94
Mon Feb  6 09:49:24 2023,1675666147,2.45,794.3,green,45553.24
Mon Feb  6 09:49:49 2023,1675666173,2.23,749.52,green,46302.76
Mon Feb  6 09:50:05 2023,1675666197,1.35,2463.4,red,48766.16
Mon Feb  6 09:50:24 2023,1675666213,1.70,1825.0,red,50591.16
Mon Feb  6 09:50:35 2023,1675666232,1.00,1921.6,red,52512.76
Mon Feb  6 09:51:20 2023,1675666243,8.00,-1483.0,purple,51029.76
Mon Feb  6 09:51:36 2023,1675666289,1.38,1047.0,red,52076.76
Mon Feb  6 09:52:05 2023,1675666305,2.93,1050.0,green,53126.76
Mon Feb  6 09:52:28 2023,1675666334,2.11,1408.5,green,54535.26
Mon Feb  6 09:53:03 2023,1675666357,4.09,770.6,green,55305.86
Mon Feb  6 09:54:05 2023,1675666391,21.75,-4952.36,purple,50353.5
Mon Feb  6 09:54:16 2023,1675666453,1.05,1690.36,red,52043.86
Mon Feb  6 09:54:57 2023,1675666465,5.85,616.0,green,52659.86
Mon Feb  6 09:55:09 2023,1675666505,1.11,1083.0,red,53742.86
Mon Feb  6 09:55:26 2023,1675666517,1.45,1086.8,red,54829.66
Mon Feb  6 09:56:01 2023,1675666534,4.29,120.0,green,54949.66
Mon Feb  6 09:56:12 2023,1675666569,1.00,1486.0,red,56435.66
Mon Feb  6 09:56:45 2023,1675666580,3.77,-11.0,green,56424.66
Mon Feb  6 09:56:59 2023,1675666613,1.18,1518.0,red,57942.66
Mon Feb  6 09:57:28 2023,1675666627,3.08,324.1,green,58266.76
Mon Feb  6 09:57:54 2023,1675666656,2.48,1808.9,green,60075.66
Mon Feb  6 09:58:16 2023,1675666682,1.95,1078.98,red,61154.64
Mon Feb  6 09:58:31 2023,1675666704,1.36,1049.26,red,62203.9
Mon Feb  6 09:59:07 2023,1675666720,4.45,-64.2,green,62139.7
Mon Feb  6 09:59:31 2023,1675666756,2.17,1206.8,green,63346.5
Mon Feb  6 09:59:42 2023,1675666779,1.01,1290.0,red,64636.5
Mon Feb  6 09:59:55 2023,1675666790,1.19,1270.0,red,65906.5
Mon Feb  6 10:00:20 2023,1675666804,2.23,1157.39,green,67063.89
Mon Feb  6 10:01:05 2023,1675666828,7.81,-4580.26,green,62483.63
Mon Feb  6 10:01:22 2023,1675666873,1.52,404.11,red,62887.74
Mon Feb  6 10:02:08 2023,1675666891,8.09,-3531.9,purple,59355.84
Mon Feb  6 10:02:43 2023,1675666936,4.09,130.24,green,59486.08
Mon Feb  6 10:03:10 2023,1675666971,2.72,1856.75,green,61342.83
Mon Feb  6 10:04:27 2023,1675666998,52.61,-10850.77,purple,50492.06
Mon Feb  6 10:04:48 2023,1675667075,1.86,1703.62,red,52195.68
Mon Feb  6 10:05:23 2023,1675667096,4.45,52.83,green,52248.51
Mon Feb  6 10:05:36 2023,1675667132,1.13,1918.89,red,54167.4
Mon Feb  6 10:06:02 2023,1675667145,2.47,988.71,green,55156.11
Mon Feb  6 10:06:29 2023,1675667170,2.68,961.92,green,56118.03
Mon Feb  6 10:06:42 2023,1675667198,1.15,1494.59,red,57612.62
Mon Feb  6 10:07:19 2023,1675667211,4.75,327.02,green,57939.64
Mon Feb  6 10:07:39 2023,1675667247,1.78,1136.01,red,59075.65
Mon Feb  6 10:07:54 2023,1675667268,1.23,1211.41,red,60287.06
Mon Feb  6 10:08:19 2023,1675667282,2.36,1308.0,green,61595.06
Mon Feb  6 10:08:34 2023,1675667307,1.24,1329.08,red,62924.14
Mon Feb  6 10:08:58 2023,1675667322,2.33,1261.78,green,64185.92
Mon Feb  6 10:09:12 2023,1675667346,1.19,1874.3,red,66060.22
Mon Feb  6 10:09:34 2023,1675667360,1.99,957.01,red,67017.23
Mon Feb  6 10:10:03 2023,1675667382,3.00,937.26,green,67954.49
Mon Feb  6 10:10:51 2023,1675667411,9.30,-10004.46,purple,57950.03
Mon Feb  6 10:11:24 2023,1675667459,3.84,1527.78,green,59477.81
Mon Feb  6 10:11:39 2023,1675667493,1.26,920.9,red,60398.71
Mon Feb  6 10:12:01 2023,1675667507,1.95,927.5,red,61326.21
Mon Feb  6 10:12:40 2023,1675667529,5.53,-2349.38,green,58976.83
Mon Feb  6 10:12:51 2023,1675667568,1.00,2343.34,red,61320.17
Mon Feb  6 10:13:20 2023,1675667579,2.89,1833.91,green,63154.08
Mon Feb  6 10:13:54 2023,1675667608,4.30,-296.75,green,62857.33
Mon Feb  6 10:14:19 2023,1675667643,2.32,1510.34,green,64367.67
Mon Feb  6 10:14:42 2023,1675667668,2.12,1714.42,green,66082.09
Mon Feb  6 10:15:07 2023,1675667691,2.28,1656.04,green,67738.13
Mon Feb  6 10:15:37 2023,1675667715,3.17,658.11,green,68396.24
Mon Feb  6 10:16:26 2023,1675667745,9.93,-8664.63,purple,59731.61
Mon Feb  6 10:16:42 2023,1675667794,1.35,967.94,red,60699.55
Mon Feb  6 10:17:03 2023,1675667810,1.86,471.01,red,61170.56
Mon Feb  6 10:17:34 2023,1675667831,3.33,1542.41,green,62712.97
Mon Feb  6 10:17:48 2023,1675667862,1.21,2114.37,red,64827.34
Mon Feb  6 10:18:05 2023,1675667876,1.48,2000.48,red,66827.82
Mon Feb  6 10:18:40 2023,1675667893,4.17,588.43,green,67416.25
Mon Feb  6 10:19:07 2023,1675667928,2.72,973.48,green,68389.73
Mon Feb  6 10:19:31 2023,1675667956,2.15,934.65,green,69324.38
Mon Feb  6 10:20:06 2023,1675667979,4.35,768.52,green,70092.9
Mon Feb  6 10:20:21 2023,1675668014,1.29,2840.37,red,72933.27
Mon Feb  6 10:20:54 2023,1675668029,3.85,-693.15,green,72240.12
Mon Feb  6 10:21:25 2023,1675668063,3.32,919.13,green,73159.25
Mon Feb  6 10:22:07 2023,1675668093,6.53,-1042.59,green,72116.66
Mon Feb  6 10:22:33 2023,1675668135,2.43,2094.0,green,74210.66
Mon Feb  6 10:22:57 2023,1675668161,2.24,2116.75,green,76327.41
Mon Feb  6 10:23:12 2023,1675668185,1.28,1440.52,red,77767.93
Mon Feb  6 10:23:25 2023,1675668200,1.18,1193.44,red,78961.37
Mon Feb  6 10:24:14 2023,1675668214,9.75,-2963.55,purple,75997.82
Mon Feb  6 10:24:28 2023,1675668262,1.22,2898.57,red,78896.39
Mon Feb  6 10:24:44 2023,1675668277,1.37,2144.75,red,81041.14
Mon Feb  6 10:25:07 2023,1675668293,2.09,1079.62,green,82120.76
Mon Feb  6 10:25:37 2023,1675668316,3.16,-628.62,green,81492.14
Mon Feb  6 10:25:59 2023,1675668346,1.94,1071.83,red,82563.97
Mon Feb  6 10:26:14 2023,1675668367,1.33,1458.43,red,84022.4
Mon Feb  6 10:26:35 2023,1675668383,1.75,554.93,red,84577.33
Mon Feb  6 10:27:06 2023,1675668403,3.29,-654.12,green,83923.21
Mon Feb  6 10:27:48 2023,1675668434,6.98,-2032.57,green,81890.64
Mon Feb  6 10:28:38 2023,1675668477,10.01,-5178.17,purple,76712.47
Mon Feb  6 10:28:55 2023,1675668526,1.52,1745.5,red,78457.97
Mon Feb  6 10:29:36 2023,1675668544,6.11,-1258.1,green,77199.87
Mon Feb  6 10:30:21 2023,1675668585,7.67,-7490.7,green,69709.17
Mon Feb  6 10:31:15 2023,1675668630,13.16,-3115.56,purple,66593.61
Mon Feb  6 10:31:27 2023,1675668683,1.10,1159.2,red,67752.81
Mon Feb  6 10:31:49 2023,1675668696,1.96,905.9,red,68658.71
Mon Feb  6 10:32:19 2023,1675668718,3.11,854.67,green,69513.38
Mon Feb  6 10:32:45 2023,1675668747,2.57,477.04,green,69990.42
Mon Feb  6 10:33:02 2023,1675668774,1.39,1591.17,red,71581.59
Mon Feb  6 10:33:16 2023,1675668790,1.23,1957.35,red,73538.94
Mon Feb  6 10:33:34 2023,1675668804,1.48,1594.0,red,75132.94
Mon Feb  6 10:33:57 2023,1675668822,2.12,1336.98,green,76469.92
Mon Feb  6 10:34:24 2023,1675668845,2.68,341.81,green,76811.73
Mon Feb  6 10:34:46 2023,1675668872,2.00,286.75,green,77098.48
Mon Feb  6 10:35:31 2023,1675668895,7.70,-2339.86,green,74758.62
Mon Feb  6 10:36:12 2023,1675668939,6.03,-2397.29,green,72361.33
Mon Feb  6 10:36:23 2023,1675668980,1.06,2066.6,red,74427.93
Mon Feb  6 10:37:04 2023,1675668992,5.85,-196.16,green,74231.77
Mon Feb  6 10:37:16 2023,1675669032,1.10,2444.29,red,76676.06
Mon Feb  6 10:37:32 2023,1675669044,1.36,1681.46,red,78357.52
Mon Feb  6 10:37:47 2023,1675669060,1.29,1961.39,red,80318.91
Mon Feb  6 10:38:14 2023,1675669075,2.66,1387.41,green,81706.32
Mon Feb  6 10:38:26 2023,1675669102,1.05,2885.41,red,84591.73
Mon Feb  6 10:38:38 2023,1675669114,1.05,3429.44,red,88021.17
Mon Feb  6 10:39:06 2023,1675669126,2.99,32.13,green,88053.3
Mon Feb  6 10:39:30 2023,1675669155,2.14,513.39,green,88566.69
Mon Feb  6 10:39:47 2023,1675669178,1.49,1355.09,red,89921.78
Mon Feb  6 10:40:32 2023,1675669196,7.57,-628.62,green,89293.16
Mon Feb  6 10:40:47 2023,1675669240,1.27,1733.55,red,91026.71
Mon Feb  6 10:41:34 2023,1675669255,9.07,-7091.63,purple,83935.08
Mon Feb  6 10:41:46 2023,1675669302,1.09,1923.32,red,85858.4
Mon Feb  6 10:42:14 2023,1675669315,2.83,944.35,green,86802.75
Mon Feb  6 10:42:33 2023,1675669343,1.62,1372.8,red,88175.55
Mon Feb  6 10:42:44 2023,1675669362,1.03,2291.27,red,90466.82
Mon Feb  6 10:43:14 2023,1675669373,3.06,593.98,green,91060.8
Mon Feb  6 10:43:28 2023,1675669402,1.24,1911.85,red,92972.65
Mon Feb  6 10:43:42 2023,1675669417,1.19,2001.0,red,94973.65
Mon Feb  6 10:43:58 2023,1675669430,1.42,1915.1,red,96888.75
Mon Feb  6 10:44:11 2023,1675669447,1.12,1346.69,red,98235.44
Mon Feb  6 10:45:15 2023,1675669460,23.87,-6530.7,purple,91704.74
Mon Feb  6 10:45:46 2023,1675669523,3.35,1456.8,green,93161.54
Mon Feb  6 10:45:57 2023,1675669554,1.00,1560.0,red,94721.54
Mon Feb  6 10:46:12 2023,1675669565,1.30,1085.0,red,95806.54
Mon Feb  6 10:46:30 2023,1675669580,1.56,1019.3,red,96825.84
Mon Feb  6 10:47:02 2023,1675669598,3.59,-266.2,green,96559.64
Mon Feb  6 10:47:22 2023,1675669630,1.77,1406.5,red,97966.14
Mon Feb  6 10:47:48 2023,1675669651,2.53,1401.9,green,99368.04
Mon Feb  6 10:48:20 2023,1675669677,3.49,1330.9,green,100698.94
Mon Feb  6 10:48:39 2023,1675669709,1.62,1623.4,red,102322.34
Mon Feb  6 10:48:50 2023,1675669727,1.02,1655.0,red,103977.34
Mon Feb  6 10:49:10 2023,1675669739,1.73,1600.97,red,105578.31
Mon Feb  6 10:49:29 2023,1675669758,1.64,2694.83,red,108273.14
Mon Feb  6 10:50:06 2023,1675669777,4.97,993.4,green,109266.54
Mon Feb  6 10:50:21 2023,1675669815,1.25,1593.9,red,110860.44
Mon Feb  6 10:50:52 2023,1675669830,3.42,1133.91,green,111994.35
Mon Feb  6 10:51:20 2023,1675669861,2.77,1162.63,green,113156.98
Mon Feb  6 10:51:37 2023,1675669889,1.49,1419.42,red,114576.4
Mon Feb  6 10:52:07 2023,1675669906,3.12,-664.5,green,113911.9
Mon Feb  6 10:52:20 2023,1675669936,1.15,2525.0,red,116436.9
Mon Feb  6 10:52:39 2023,1675669949,1.65,2417.44,red,118854.34
Mon Feb  6 10:53:12 2023,1675669968,3.71,-741.4,green,118112.94
Mon Feb  6 10:53:31 2023,1675670001,1.60,1051.9,red,119164.84
Mon Feb  6 10:54:22 2023,1675670019,11.64,-3684.19,purple,115480.65
Mon Feb  6 10:54:34 2023,1675670071,1.07,2873.0,red,118353.65
Mon Feb  6 10:55:09 2023,1675670083,4.23,221.0,green,118574.65
Mon Feb  6 10:55:31 2023,1675670118,1.96,1305.6,red,119880.25
Mon Feb  6 10:55:58 2023,1675670140,2.60,1242.1,green,121122.35
Mon Feb  6 10:56:13 2023,1675670166,1.31,1398.0,red,122520.35
Mon Feb  6 10:56:31 2023,1675670182,1.53,672.0,red,123192.35
Mon Feb  6 10:56:57 2023,1675670199,2.58,-728.1,green,122464.25
Mon Feb  6 10:57:23 2023,1675670226,2.50,2345.68,green,124809.93
Mon Feb  6 10:57:34 2023,1675670252,1.01,2804.0,red,127613.93
Mon Feb  6 10:58:13 2023,1675670263,5.32,-1081.33,green,126532.6
Mon Feb  6 10:58:48 2023,1675670302,4.23,993.03,green,127525.63
Mon Feb  6 10:59:06 2023,1675670337,1.55,1284.75,red,128810.38
Mon Feb  6 10:59:25 2023,1675670355,1.63,1190.1,red,130000.48
Mon Feb  6 10:59:58 2023,1675670374,3.78,-189.84,green,129810.64
Mon Feb  6 11:00:13 2023,1675670406,1.31,2917.8,red,132728.44
Mon Feb  6 11:00:30 2023,1675670422,1.47,2889.0,red,135617.44
Mon Feb  6 11:00:49 2023,1675670439,1.59,2806.0,red,138423.44
Mon Feb  6 11:02:25 2023,1675670458,165.19,-11550.8,purple,126872.64
Mon Feb  6 11:03:32 2023,1675670553,29.78,-9287.77,purple,117584.87
Mon Feb  6 11:03:52 2023,1675670621,1.69,1908.51,red,119493.38
Mon Feb  6 11:04:09 2023,1675670640,1.45,2530.5,red,122023.88
Mon Feb  6 11:04:20 2023,1675670657,1.05,2084.0,red,124107.88
Mon Feb  6 11:04:33 2023,1675670669,1.10,2157.0,red,126264.88
Mon Feb  6 11:05:06 2023,1675670681,3.87,-656.64,green,125608.24
Mon Feb  6 11:05:18 2023,1675670715,1.05,1972.0,red,127580.24
Mon Feb  6 11:05:31 2023,1675670726,1.16,1883.0,red,129463.24
Mon Feb  6 11:06:17 2023,1675670739,8.41,-3939.22,purple,125524.02
Mon Feb  6 11:06:52 2023,1675670786,4.27,255.41,green,125779.43
Mon Feb  6 11:07:08 2023,1675670821,1.32,1563.3,red,127342.73
Mon Feb  6 11:07:19 2023,1675670836,1.02,1359.5,red,128702.23
Mon Feb  6 11:07:30 2023,1675670847,1.04,1328.0,red,130030.23
Mon Feb  6 11:07:48 2023,1675670859,1.56,1313.0,red,131343.23
Mon Feb  6 11:08:06 2023,1675670877,1.49,1280.0,red,132623.23
Mon Feb  6 11:08:24 2023,1675670894,1.56,650.0,red,133273.23
Mon Feb  6 11:08:45 2023,1675670913,1.91,623.44,red,133896.67
Mon Feb  6 11:09:00 2023,1675670934,1.27,1176.44,red,135073.11
Mon Feb  6 11:09:49 2023,1675670949,9.52,-8017.13,purple,127055.98
Mon Feb  6 11:10:03 2023,1675670997,1.17,1782.0,red,128837.98
Mon Feb  6 11:10:20 2023,1675671011,1.57,605.23,red,129443.21
Mon Feb  6 11:10:45 2023,1675671029,2.37,315.22,green,129758.43
Mon Feb  6 11:11:01 2023,1675671054,1.34,1536.3,red,131294.73
Mon Feb  6 11:11:15 2023,1675671070,1.18,2068.85,red,133363.58
Mon Feb  6 11:11:28 2023,1675671083,1.17,1866.2,red,135229.78
Mon Feb  6 11:11:45 2023,1675671097,1.47,1966.0,red,137195.78
Mon Feb  6 11:12:12 2023,1675671114,2.68,1720.0,green,138915.78
Mon Feb  6 11:12:47 2023,1675671141,4.24,1335.0,green,140250.78
Mon Feb  6 11:13:28 2023,1675671176,6.06,-1660.38,green,138590.4
Mon Feb  6 11:14:05 2023,1675671217,4.85,-2252.6,green,136337.8
Mon Feb  6 11:14:23 2023,1675671254,1.52,2108.7,red,138446.5
Mon Feb  6 11:14:59 2023,1675671272,4.47,1603.5,green,140050.0
Mon Feb  6 11:15:31 2023,1675671307,3.70,-741.63,green,139308.37
Mon Feb  6 11:15:46 2023,1675671340,1.30,427.92,red,139736.29
Mon Feb  6 11:16:23 2023,1675671355,4.79,-360.1,green,139376.19
Mon Feb  6 11:16:50 2023,1675671392,2.63,1911.0,green,141287.19
Mon Feb  6 11:17:32 2023,1675671419,6.51,-3478.8,green,137808.39
Mon Feb  6 11:17:44 2023,1675671461,1.05,2580.0,red,140388.39
Mon Feb  6 11:18:13 2023,1675671473,3.02,2373.0,green,142761.39
Mon Feb  6 11:18:26 2023,1675671502,1.14,2680.0,red,145441.39
Mon Feb  6 11:18:37 2023,1675671515,1.03,2162.5,red,147603.89
Mon Feb  6 11:19:38 2023,1675671526,19.28,-9081.5,purple,138522.39
Mon Feb  6 11:20:07 2023,1675671586,3.08,618.5,green,139140.89
Mon Feb  6 11:21:05 2023,1675671616,17.51,-13686.84,purple,125454.05
Mon Feb  6 11:21:20 2023,1675671674,1.28,1715.14,red,127169.19
Mon Feb  6 11:22:12 2023,1675671689,11.49,-6491.0,purple,120678.19
Mon Feb  6 11:22:25 2023,1675671740,1.12,1574.5,red,122252.69
Mon Feb  6 11:22:43 2023,1675671753,1.59,1545.0,red,123797.69
Mon Feb  6 11:23:07 2023,1675671772,2.13,1251.68,green,125049.37
Mon Feb  6 11:23:40 2023,1675671795,3.99,753.54,green,125802.91
Mon Feb  6 11:23:52 2023,1675671829,1.04,1200.78,red,127003.69
Mon Feb  6 11:24:32 2023,1675671840,5.79,-535.2,green,126468.49
Mon Feb  6 11:25:07 2023,1675671880,4.30,1090.4,green,127558.89
Mon Feb  6 11:25:18 2023,1675671915,1.00,2289.0,red,129847.89
Mon Feb  6 11:25:39 2023,1675671926,1.89,1328.2,red,131176.09
Mon Feb  6 11:26:16 2023,1675671948,4.88,-2099.7,green,129076.39
Mon Feb  6 11:26:29 2023,1675671985,1.10,2935.0,red,132011.39
Mon Feb  6 11:26:40 2023,1675671997,1.00,2505.0,red,134516.39
Mon Feb  6 11:27:10 2023,1675672008,3.34,429.6,green,134945.99
Mon Feb  6 11:27:23 2023,1675672039,1.10,2570.0,red,137515.99
Mon Feb  6 11:27:50 2023,1675672051,2.63,2386.07,green,139902.06
Mon Feb  6 11:28:38 2023,1675672078,9.43,-11133.32,purple,128768.74
Mon Feb  6 11:28:53 2023,1675672126,1.35,2643.26,red,131412.0
Mon Feb  6 11:29:31 2023,1675672142,4.83,-1347.24,green,130064.76
Mon Feb  6 11:30:24 2023,1675672179,13.18,-6471.56,purple,123593.2
Mon Feb  6 11:30:51 2023,1675672233,2.67,1082.51,green,124675.71
Mon Feb  6 11:31:10 2023,1675672260,1.56,1219.2,red,125894.91
Mon Feb  6 11:31:24 2023,1675672278,1.19,2309.0,red,128203.91
Mon Feb  6 11:32:01 2023,1675672292,4.85,-1527.78,green,126676.13
Mon Feb  6 11:32:49 2023,1675672329,9.43,-3150.84,purple,123525.29
Mon Feb  6 11:33:12 2023,1675672377,2.12,424.3,green,123949.59
Mon Feb  6 11:33:54 2023,1675672401,6.32,-4739.68,green,119209.91
Mon Feb  6 11:34:46 2023,1675672442,12.33,-4552.93,purple,114656.98
Mon Feb  6 11:34:57 2023,1675672495,1.03,1650.08,red,116307.06
Mon Feb  6 11:35:22 2023,1675672506,2.16,2684.0,green,118991.06
Mon Feb  6 11:36:03 2023,1675672530,5.75,-6098.8,green,112892.26
Mon Feb  6 11:36:18 2023,1675672570,1.42,2403.0,red,115295.26
Mon Feb  6 11:36:57 2023,1675672586,5.41,-1847.8,green,113447.46
Mon Feb  6 11:37:24 2023,1675672625,2.60,2539.9,green,115987.36
Mon Feb  6 11:38:20 2023,1675672652,15.23,-13972.75,purple,102014.61
Mon Feb  6 11:38:58 2023,1675672708,5.22,-3347.8,green,98666.81
Mon Feb  6 11:39:37 2023,1675672746,5.45,-3275.05,green,95391.76
Mon Feb  6 11:40:03 2023,1675672786,2.38,1241.55,green,96633.31
Mon Feb  6 11:40:13 2023,1675672811,1.00,2645.0,red,99278.31
Mon Feb  6 11:40:31 2023,1675672822,1.56,2138.31,red,101416.62
Mon Feb  6 11:40:54 2023,1675672840,2.05,1501.4,green,102918.02
Mon Feb  6 11:41:08 2023,1675672863,1.21,985.57,red,103903.59
Mon Feb  6 11:41:35 2023,1675672876,2.68,797.2,green,104700.79
Mon Feb  6 11:41:48 2023,1675672904,1.12,1173.57,red,105874.36
Mon Feb  6 11:42:08 2023,1675672916,1.80,1017.68,red,106892.04
Mon Feb  6 11:42:25 2023,1675672937,1.45,2010.0,red,108902.04
Mon Feb  6 11:43:01 2023,1675672954,4.39,1622.6,green,110524.64
Mon Feb  6 11:43:24 2023,1675672989,2.13,1516.47,green,112041.11
Mon Feb  6 11:44:04 2023,1675673013,5.72,-3790.7,green,108250.41
Mon Feb  6 11:44:22 2023,1675673053,1.55,2454.57,red,110704.98
Mon Feb  6 11:44:49 2023,1675673071,2.64,1431.3,green,112136.28
Mon Feb  6 11:45:02 2023,1675673098,1.15,5688.94,red,117825.22
Mon Feb  6 11:45:19 2023,1675673111,1.44,4225.9,red,122051.12
Mon Feb  6 11:45:38 2023,1675673128,1.33,1002.43,red,123053.55
Mon Feb  6 11:46:09 2023,1675673143,4.13,872.4,green,123925.95
Mon Feb  6 11:46:43 2023,1675673178,3.99,1044.62,green,124970.57
Mon Feb  6 11:46:59 2023,1675673211,1.40,1947.31,red,126917.88
Mon Feb  6 11:47:29 2023,1675673228,3.07,743.01,green,127660.89
Mon Feb  6 11:48:15 2023,1675673257,6.01,-3520.74,green,124140.15
Mon Feb  6 11:48:46 2023,1675673298,4.76,-4382.22,green,119757.93
Mon Feb  6 11:49:19 2023,1675673335,3.69,-2040.07,green,117717.86
Mon Feb  6 11:50:14 2023,1675673367,13.65,-6400.38,purple,111317.48
Mon Feb  6 11:50:26 2023,1675673422,1.16,1718.62,red,113036.1
Mon Feb  6 11:50:38 2023,1675673435,1.05,1500.0,red,114536.1
Mon Feb  6 11:51:07 2023,1675673447,3.06,808.4,green,115344.5
Mon Feb  6 11:51:31 2023,1675673476,2.10,1175.8,green,116520.3
Mon Feb  6 11:52:00 2023,1675673499,3.13,612.2,green,117132.5
Mon Feb  6 11:52:36 2023,1675673529,4.36,1441.45,green,118573.95
Mon Feb  6 11:52:59 2023,1675673564,2.11,1131.71,green,119705.66
Mon Feb  6 11:53:38 2023,1675673588,5.63,-2791.7,green,116913.96
Mon Feb  6 11:54:11 2023,1675673627,3.58,-1203.36,green,115710.6
Mon Feb  6 11:54:33 2023,1675673659,2.04,2287.29,green,117997.89
Mon Feb  6 11:55:28 2023,1675673682,13.69,-9288.3,purple,108709.59
Mon Feb  6 11:55:43 2023,1675673736,1.34,2062.64,red,110772.23
Mon Feb  6 11:55:58 2023,1675673752,1.25,1827.0,red,112599.23
Mon Feb  6 11:56:12 2023,1675673766,1.24,2789.6,red,115388.83
Mon Feb  6 11:56:27 2023,1675673781,1.29,3136.6,red,118525.43
Mon Feb  6 11:57:12 2023,1675673796,7.56,-10698.4,green,107827.03
Mon Feb  6 11:57:44 2023,1675673840,3.51,927.39,green,108754.42
Mon Feb  6 11:57:55 2023,1675673872,1.02,2352.83,red,111107.25
Mon Feb  6 11:58:12 2023,1675673883,1.48,1744.0,red,112851.25
Mon Feb  6 11:58:29 2023,1675673901,1.43,1490.56,red,114341.81
Mon Feb  6 11:59:10 2023,1675673917,6.04,42.34,green,114384.15
Mon Feb  6 11:59:23 2023,1675673958,1.16,1527.39,red,115911.54
Mon Feb  6 11:59:44 2023,1675673971,1.85,2069.5,red,117981.04
Mon Feb  6 12:00:12 2023,1675673992,2.87,-794.18,green,117186.86
Mon Feb  6 12:00:24 2023,1675674021,1.05,1476.5,red,118663.36
Mon Feb  6 12:00:37 2023,1675674032,1.19,1576.8,red,120240.16
Mon Feb  6 12:00:55 2023,1675674046,1.50,1476.26,red,121716.42
Mon Feb  6 12:01:26 2023,1675674064,3.35,807.76,green,122524.18
Mon Feb  6 12:01:40 2023,1675674095,1.19,1281.7,red,123805.88
Mon Feb  6 12:01:58 2023,1675674108,1.62,1078.9,red,124884.78
Mon Feb  6 12:02:11 2023,1675674127,1.12,1245.0,red,126129.78
Mon Feb  6 12:02:25 2023,1675674140,1.24,1033.6,red,127163.38
Mon Feb  6 12:02:53 2023,1675674154,2.66,867.2,green,128030.58
Mon Feb  6 12:03:27 2023,1675674181,4.16,728.67,green,128759.25
Mon Feb  6 12:03:40 2023,1675674216,1.11,1578.0,red,130337.25
Mon Feb  6 12:03:51 2023,1675674228,1.04,1541.0,red,131878.25
Mon Feb  6 12:05:12 2023,1675674240,67.18,-9475.8,purple,122402.45
Mon Feb  6 12:06:23 2023,1675674321,37.61,-6303.42,purple,116099.03
Mon Feb  6 12:06:53 2023,1675674392,3.04,-1219.41,green,114879.62
Mon Feb  6 12:07:46 2023,1675674421,12.90,-6631.3,purple,108248.32
Mon Feb  6 12:08:08 2023,1675674475,1.91,1240.68,red,109489.0
Mon Feb  6 12:08:57 2023,1675674496,9.98,-11533.0,purple,97956.0
Mon Feb  6 12:09:09 2023,1675674545,1.09,2523.1,red,100479.1
Mon Feb  6 12:09:37 2023,1675674558,2.89,314.8,green,100793.9
Mon Feb  6 12:09:54 2023,1675674586,1.42,2741.5,red,103535.4
Mon Feb  6 12:10:19 2023,1675674603,2.32,346.62,green,103882.02
Mon Feb  6 12:11:01 2023,1675674628,6.62,-3216.63,green,100665.39
Mon Feb  6 12:11:24 2023,1675674670,1.97,1245.67,red,101911.06
Mon Feb  6 12:12:08 2023,1675674692,7.75,-4241.65,green,97669.41
Mon Feb  6 12:12:28 2023,1675674737,1.69,2388.85,red,100058.26
Mon Feb  6 12:12:50 2023,1675674756,1.97,2368.6,red,102426.86
Mon Feb  6 12:13:22 2023,1675674778,3.54,750.93,green,103177.79
Mon Feb  6 12:13:52 2023,1675674810,3.25,595.9,green,103773.69
Mon Feb  6 12:14:26 2023,1675674841,4.06,-1286.1,green,102487.59
Mon Feb  6 12:14:42 2023,1675674875,1.36,1465.01,red,103952.6
Mon Feb  6 12:15:00 2023,1675674891,1.58,1412.3,red,105364.9
Mon Feb  6 12:15:16 2023,1675674909,1.32,4403.2,red,109768.1
Mon Feb  6 12:15:41 2023,1675674925,2.28,-1848.9,green,107919.2
Mon Feb  6 12:15:53 2023,1675674949,1.11,1391.0,red,109310.2
Mon Feb  6 12:16:52 2023,1675674962,17.95,-3588.0,purple,105722.2
Mon Feb  6 12:17:03 2023,1675675021,1.02,3880.8,red,109603.0
Mon Feb  6 12:17:22 2023,1675675032,1.61,4921.3,red,114524.3
Mon Feb  6 12:17:34 2023,1675675050,1.11,2031.83,red,116556.13
Mon Feb  6 12:18:00 2023,1675675063,2.50,1696.7,green,118252.83
Mon Feb  6 12:18:14 2023,1675675089,1.19,2387.42,red,120640.25
Mon Feb  6 12:18:30 2023,1675675103,1.40,5357.0,red,125997.25
Mon Feb  6 12:18:41 2023,1675675119,1.00,5440.0,red,131437.25
Mon Feb  6 12:19:05 2023,1675675130,2.21,1923.5,green,133360.75
Mon Feb  6 12:19:44 2023,1675675154,5.48,-1301.05,green,132059.7
Mon Feb  6 12:19:57 2023,1675675193,1.15,1640.0,red,133699.7
Mon Feb  6 12:21:15 2023,1675675206,54.77,-5966.9,purple,127732.8
